year,month,season,date,river,site,month-site,category,name,latin name,biomass,amount,total_biomass,total_biomass_mgL,density_individualL
2021,March,winter,NA,MD,MD4,3-MD-4,Diatoms,线形双菱藻,Surirella lineatrs W. Smith,0.6,1,0.6,0.054545455,909.0909
2021,March,winter,NA,MD,MD4,3-MD-4,Diatoms,线形菱形藻,Nitzschia linearis W. Smith,0.01,2,0.02,0.001818182,1818.1818
2021,March,winter,NA,MD,MD4,3-MD-4,Diatoms,中型脆杆藻,Fragilaria intermedia (Grun.)  Grun.,0.01,2,0.02,0.001818182,1818.1818
2021,March,winter,NA,MD,MD4,3-MD-4,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,6,0.012,0.001090909,5454.5455
2021,March,winter,NA,MD,MD4,3-MD-4,Diatoms,肘状针杆藻,Synedra ulna Ehrenberg ,0.04,1,0.04,0.003636364,909.0909
2021,March,winter,NA,MD,MD4,3-MD-4,Diatoms,普通等片藻,Diatoma vulgure Borg.,0.03,1,0.03,0.002727273,909.0909
2021,March,winter,NA,MD,MD4,3-MD-4,Diatoms,谷皮菱形藻,Nitzschia palea (Kütz.)  W. Smith,0.01,2,0.02,0.001818182,1818.1818
2021,March,winter,NA,MD,MD4,3-MD-4,Diatoms,膨胀桥弯藻,Cymbella tumida (Breb.) Van Heurck,0.02,1,0.02,0.001818182,909.0909
2021,March,winter,NA,MD,MD4,3-MD-4,Diatoms,扁圆卵形藻,Cocconeis placentula (Ehr.)  Hust.,0.005,1,0.005,0.000454545,909.0909
2021,March,winter,NA,MD,MD4,3-MD-4,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,1,0.015,0.001363636,909.0909
2021,March,winter,NA,MD,MD4,3-MD-4,Cyanophyta,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,45,0.0675,0.006136364,40909.0909
2021,March,winter,NA,MD,MD4,3-MD-4,Cyanophyta,微小色球藻,Chroococcus minutus (Kütz.) Näg.,0.0005,2,0.001,9.09E-05,1818.1818
2021,March,winter,NA,MD,MD4,3-MD-4,Cyanophyta,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,416,8.32,0.756363636,378181.8182
2021,March,winter,NA,MD,MD4,3-MD-4,Dinophyta,坎宁顿拟多甲藻,Peridinium cunningtonnii,0.08,2,0.16,0.014545455,1818.1818
2021,March,winter,NA,MD,MD4,3-MD-4,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,7,0.0014,0.000127273,6363.6364
2021,March,winter,NA,MD,MD4,3-MD-4,Chlorophyta,湖生四胞藻,Tetraspora lacustris Emm,0.00075,1,0.00075,6.82E-05,909.0909
2021,March,winter,NA,MD,MD4,3-MD-4,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,1,0.002,0.000181818,909.0909
2021,March,winter,NA,PX,PX4,3-PX-4,Diatoms,双头针杆藻,Synedra amphicephala Kützing,0.005,1,0.005,0.0005,909.0909
2021,March,winter,NA,PX,PX4,3-PX-4,Diatoms,变异直链藻,Melosira varians Ag.,0.006,1,0.006,0.0005,909.0909
2021,March,winter,NA,PX,PX4,3-PX-4,Diatoms,短小辐节藻,Stauroneis kriegeri Patrick,0.0017,1,0.0017,0.0002,909.0909
2021,March,winter,NA,PX,PX4,3-PX-4,Diatoms,短小舟形藻,Navicula exigua (Greg.) O.Müll.,0.015,1,0.015,0.0014,909.0909
2021,March,winter,NA,PX,PX4,3-PX-4,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,2,0.12,0.0109,1818.1818
2021,March,winter,NA,PX,PX4,3-PX-4,Diatoms,谷皮菱形藻,Nitzschia palea (Kütz.)  W. Smith,0.01,1,0.01,0.0009,909.0909
2021,March,winter,NA,PX,PX4,3-PX-4,Diatoms,小环藻,Cyclotella,0.003,2,0.006,0.0005,1818.1818
2021,March,winter,NA,PX,PX4,3-PX-4,Cyanophyta,小席藻,Phormidium tenue （Menegh）Gom,0.002,2367,4.734,0.4304,2151818.182
2021,March,winter,NA,PX,PX4,3-PX-4,Cyanophyta,普通念珠藻,Nostoc communes vauch.,0.02,279,5.58,0.5073,253636.3636
2021,March,winter,NA,PX,PX4,3-PX-4,Cyanophyta,小形色球藻,Chroococcus minor （Kutz） Nag,0.00074,2,0.00148,0.0001,1818.1818
2021,March,winter,NA,PX,PX4,3-PX-4,Cryptophyta,卵形隐藻,Cryptomonas ovata Ehr,0.02,1785,35.7,3.2455,1622727.273
2021,March,winter,NA,PX,PX4,3-PX-4,Dinophyta,多甲藻,Peridinium sp.,0.05,2,0.1,0.0091,1818.1818
2021,March,winter,NA,PX,PX4,3-PX-4,Euglena,矩圆囊裸藻,Trachelomonas oblonga Lemm.,0.06,7,0.42,0.0382,6363.6364
2021,March,winter,NA,PX,PX4,3-PX-4,Euglena,绿裸藻,Euglena viridis Ehr,0.04,1,0.04,0.0036,909.0909
2021,March,winter,NA,PX,PX4,3-PX-4,Euglena,圆形扁裸藻,Phacus orbicularis Huebner,0.3,1,0.3,0.0273,909.0909
2021,March,winter,NA,PX,PX4,3-PX-4,Chlorophyta,空星藻,Coelastrum sphaericum Nag ,0.003,4,0.012,0.0011,3636.3636
2021,March,winter,NA,PX,PX4,3-PX-4,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,13,0.0026,0.0002,11818.1818
2021,March,winter,NA,PX,PX4,3-PX-4,Chlorophyta,美丽鼓藻,Cosmarium formosulum Hoff.,0.005,2,0.01,0.0009,1818.1818
2021,March,winter,NA,PX,PX4,3-PX-4,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,2,0.001,0.0001,1818.1818
2021,March,winter,NA,PX,PX5,3-PX-5,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,2,0.03,0.012,8000
2021,March,winter,NA,PX,PX5,3-PX-5,Diatoms,谷皮菱形藻,Nitzschia palea (Kütz.)  W. Smith,0.01,4,0.04,0.016,16000
2021,March,winter,NA,PX,PX5,3-PX-5,Diatoms,双头针杆藻,Synedra amphicephala Kützing,0.005,2,0.01,0.004,8000
2021,March,winter,NA,PX,PX5,3-PX-5,Diatoms,小环藻,Cyclotella,0.003,4,0.012,0.0048,16000
2021,March,winter,NA,PX,PX5,3-PX-5,Diatoms,短小辐节藻,Stauroneis kriegeri Patrick,0.0017,2,0.0034,0.0014,8000
2021,March,winter,NA,PX,PX5,3-PX-5,Diatoms,钝脆杆藻,Fragilaria capucina Desm.,0.01,2,0.02,0.008,8000
2021,March,winter,NA,PX,PX5,3-PX-5,Diatoms,变异直链藻,Melosira varians Ag.,0.006,2,0.012,0.0048,8000
2021,March,winter,NA,PX,PX5,3-PX-5,Cyanophyta,小席藻,Phormidium tenue （Menegh）Gom,0.002,373,0.746,0.2984,1492000
2021,March,winter,NA,PX,PX5,3-PX-5,Cyanophyta,小形色球藻,Chroococcus minor （Kutz） Nag,0.00074,5,0.0037,0.0015,20000
2021,March,winter,NA,PX,PX5,3-PX-5,Cyanophyta,阿氏项圈藻,Anabaenopsis arnoldii Aptek.,0.001,42,0.042,0.0168,168000
2021,March,winter,NA,PX,PX5,3-PX-5,Dinophyta,沃尔多甲藻,Peridinium volzii Lemm.,0.08,2,0.16,0.064,8000
2021,March,winter,NA,PX,PX5,3-PX-5,Euglena,洁净裸藻,Euglena clara Skuja,0.3,4,1.2,0.48,16000
2021,March,winter,NA,PX,PX5,3-PX-5,Euglena,矩圆囊裸藻,Trachelomonas oblonga Lemm.,0.06,1,0.06,0.024,4000
2021,March,winter,NA,PX,PX5,3-PX-5,Euglena,扁圆囊裸藻,Trachelomonas curta Da Cunha em. Defl.,0.06,6,0.36,0.144,24000
2021,March,winter,NA,PX,PX5,3-PX-5,Chlorophyta,美丽鼓藻,Cosmarium formosulum Hoff.,0.005,1,0.005,0.002,4000
2021,March,winter,NA,PX,PX5,3-PX-5,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,5,0.001,0.0004,20000
2021,March,winter,NA,PX,PX6,3-PX-6,Diatoms,微绿舟形藻,Navicula viridula Kütz.,0.015,3,0.045,0.0041,2727.2727
2021,March,winter,NA,PX,PX6,3-PX-6,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,2,0.12,0.0109,1818.1818
2021,March,winter,NA,PX,PX6,3-PX-6,Diatoms,颗粒直链藻,Melosira granulata,0.007,4,0.028,0.0025,3636.3636
2021,March,winter,NA,PX,PX6,3-PX-6,Diatoms,变异直链藻,Melosira varians,0.006,138,0.828,0.0753,125454.5455
2021,March,winter,NA,PX,PX6,3-PX-6,Diatoms,中型脆杆藻,Fragilaria intermedia (Grun.)  Grun.,0.01,2,0.02,0.0018,1818.1818
2021,March,winter,NA,PX,PX6,3-PX-6,Diatoms,放射针杆藻,Navicula radiosa Kütz.,0.02,3,0.06,0.0055,2727.2727
2021,March,winter,NA,PX,PX6,3-PX-6,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,2,0.03,0.0027,1818.1818
2021,March,winter,NA,PX,PX6,3-PX-6,Diatoms,肘状针杆藻,Synedra ulna Ehrenberg ,0.04,2,0.08,0.0073,1818.1818
2021,March,winter,NA,PX,PX6,3-PX-6,Diatoms,双头针杆藻,Synedra amphicephala Kützing,0.005,4,0.02,0.0018,3636.3636
2021,March,winter,NA,PX,PX6,3-PX-6,Diatoms,美丽星杆藻,Asterionella formosa,0.01,2,0.02,0.0018,1818.1818
2021,March,winter,NA,PX,PX6,3-PX-6,Diatoms,小环藻,Cyclotella sp.,0.003,14,0.042,0.0038,12727.2727
2021,March,winter,NA,PX,PX6,3-PX-6,Chlorophyta,球衣藻,Chlamydomonas globosa Snow,0.01,3,0.03,0.0027,2727.2727
2021,March,winter,NA,PX,PX6,3-PX-6,Chlorophyta,小新月藻,Closterium venus Kutz,0.02,2,0.04,0.0036,1818.1818
2021,March,winter,NA,PX,PX6,3-PX-6,Cyanophyta,阿氏项圈藻,Anabaenopsis arnoldii Aptek.,0.001,2,0.002,0.0002,1818.1818
2021,May,spring,NA,PX,PX4,5-PX-4,Diatoms,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,516,258,23.45454545,469090.9
2021,May,spring,NA,PX,PX4,5-PX-4,Cyanophyta,普通念珠藻,Nostoc communes vauch.,0.02,6,0.12,0.010909091,5454.5
2021,May,spring,NA,PX,PX4,5-PX-4,Cyanophyta,阿氏项圈藻,Anabaenopsis arnoldii Aptek.,0.001,1,0.001,9.09E-05,909.1
2021,May,spring,NA,PX,PX4,5-PX-4,Cyanophyta,小席藻,Phormidium tenue （Menegh）Gom,0.002,4,0.008,0.000727273,3636.4
2021,May,spring,NA,PX,PX4,5-PX-4,Cyanophyta,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,1,0.0015,0.000136364,909.1
2021,May,spring,NA,PX,PX4,5-PX-4,Cyanophyta,类颤鱼腥藻,Anabaena osicellarioides Bory.,0.0015,7,0.0105,0.000954545,6363.6
2021,May,spring,NA,PX,PX4,5-PX-4,Chlorophyta,简单衣藻,Chlamydomonas simplex Pasch.,0.01,2,0.02,0.001818182,1818.2
2021,May,spring,NA,PX,PX4,5-PX-4,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,2,0.04,0.003636364,1818.2
2021,May,spring,NA,PX,PX4,5-PX-4,Euglena,芒刺囊裸藻,Trachelomonas spinulosa (Skv.) Defl.,0.06,3,0.18,0.016363636,2727.3
2021,May,spring,NA,PX,PX5,5-PX-5,Diatoms,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,149,74.5,13.5455,270909.1
2021,May,spring,NA,PX,PX5,5-PX-5,Cyanophyta,类颤鱼腥藻,Anabaena osicellarioides Bory.,0.0015,149,0.2235,0.0406,270909.1
2021,May,spring,NA,PX,PX5,5-PX-5,Cyanophyta,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,15,0.0225,0.0041,27272.7
2021,May,spring,NA,PX,PX5,5-PX-5,Cyanophyta,小席藻,Phormidium tenue （Menegh）Gom,0.002,2,0.004,0.0007,3636.4
2021,May,spring,NA,PX,PX5,5-PX-5,Chlorophyta,密集锥囊藻,Dinobryon sertularia Ehrenberg,0.01,1,0.01,0.0018,1818.2
2021,May,spring,NA,PX,PX5,5-PX-5,Diatoms,普通等片藻,Diatoma vulgure Borg.,0.03,1,0.03,0.0055,1818.2
2021,May,spring,NA,PX,PX6,5-PX-6,Diatoms,中型脆杆藻,Fragilaria intermedia (Grun.)  Grun.,0.01,2,0.02,0.002,2000
2021,May,spring,NA,PX,PX6,5-PX-6,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,1,0.015,0.0015,1000
2021,May,spring,NA,PX,PX6,5-PX-6,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,9,0.54,0.054,9000
2021,May,spring,NA,PX,PX6,5-PX-6,Diatoms,尖布纹藻,Gyrosigma acuminatum (Kütz.) Rabenhorst,0.05,1,0.05,0.005,1000
2021,May,spring,NA,PX,PX6,5-PX-6,Diatoms,双头舟形藻,Navicula dicephala Ehr. ,0.015,1,0.015,0.0015,1000
2021,May,spring,NA,PX,PX6,5-PX-6,Diatoms,钝脆杆藻,Fragilaria capucina Desm.,0.01,1,0.01,0.001,1000
2021,May,spring,NA,PX,PX6,5-PX-6,Diatoms,橄榄形异极藻,Gomphonema olovaceum (Lyngbye) Kütz.,0.005,1,0.005,0.0005,1000
2021,May,spring,NA,PX,PX6,5-PX-6,Diatoms,肘状针杆藻,Synedra ulna Ehrenberg ,0.04,5,0.2,0.02,5000
2021,May,spring,NA,PX,PX6,5-PX-6,Chlorophyta,丛毛微胞藻,Microspora floccose (Vanch) Thur,0.01,9,0.09,0.009,9000
2021,May,spring,NA,PX,PX6,5-PX-6,Chlorophyta,螺旋弓形藻,Schroederia spiralis (Printz.) korsch,0.005,1,0.005,0.0005,1000
2021,May,spring,NA,PX,PX6,5-PX-6,Chlorophyta,湖生四胞藻,Tetraspora lacustris Emm,0.00075,9,0.00675,0.0007,9000
2021,May,spring,NA,PX,PX6,5-PX-6,Chlorophyta,小空星藻,Coelastrum microporum Nägeli,0.003,4,0.012,0.0012,4000
2021,May,spring,NA,PX,PX6,5-PX-6,Chlorophyta,四角十字藻,Crucigenia puadrata Morren,0.001,1,0.001,0.0001,1000
2021,May,spring,NA,PX,PX6,5-PX-6,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,4,0.008,0.0008,4000
2021,May,spring,NA,PX,PX6,5-PX-6,Cyanophyta,小型色球藻,Chroococcus minor (Kütz.) Näg.,0.00074,4,0.00296,0.0003,4000
2021,May,spring,NA,PX,PX6,5-PX-6,Cyanophyta,微小色球藻,Chroococcus minutus (Kütz.) Näg.,0.0005,8,0.004,0.0004,8000
2021,May,spring,NA,PX,PX6,5-PX-6,Euglena,矩圆囊裸藻,Trachelomonas oblonga Lemm.,0.06,1,0.06,0.006,1000
2021,May,spring,20/05/2021,MD,MD2,5-MD2,Diatoms,变异直链藻,Melosira varians Ag.,0.006,1,0.006,0.0046,7619
2021,May,spring,20/05/2021,MD,MD2,5-MD2,Diatoms,肘状针杆藻,Synedra ulna Ehrenberg ,0.04,3,0.12,0.0914,22857.1
2021,May,spring,20/05/2021,MD,MD2,5-MD2,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,2,0.12,0.0914,15238.1
2021,May,spring,20/05/2021,MD,MD2,5-MD2,Diatoms,中型脆杆藻,Fragilaria intermedia (Grun.)  Grun.,0.01,1,0.01,0.0076,7619
2021,May,spring,20/05/2021,MD,MD2,5-MD2,Diatoms,具星小环藻,Cyclotella stelligera Cl.et Grun,0.00125,1,0.00125,0.001,7619
2021,May,spring,20/05/2021,MD,MD2,5-MD2,Cyanophyta,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,1542,2.313,1.7623,11748571.4
2021,May,spring,20/05/2021,MD,MD2,5-MD2,Cyanophyta,小型色球藻,Chroococcus minor (Kütz.) Näg.,0.00074,2,0.00148,0.0011,15238.1
2021,May,spring,20/05/2021,MD,MD2,5-MD2,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,40,20,15.2381,304761.9
2021,May,spring,20/05/2021,MD,MD3,5-MD3,Diatoms,广缘小环藻,Cyclotella bodonica Eulenst.,0.007,1,0.007,0.0049,6956.5
2021,May,spring,20/05/2021,MD,MD3,5-MD3,Diatoms,具星小环藻,Cyclotella stelligera Cl.et Grun,0.00125,5,0.00625,0.0043,34782.6
2021,May,spring,20/05/2021,MD,MD3,5-MD3,Diatoms,谷皮菱形藻,Nitzschia palea (Kütz.)  W. Smith,0.01,1,0.01,0.007,6956.5
2021,May,spring,20/05/2021,MD,MD3,5-MD3,Cyanophyta,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,1172,1.758,1.223,8153043.5
2021,May,spring,20/05/2021,MD,MD3,5-MD3,Cyanophyta,阿氏项圈藻,Anabaenopsis arnoldii Aptek.,0.001,36,0.036,0.025,250434.8
2021,May,spring,20/05/2021,MD,MD3,5-MD3,Cyanophyta,不定腔球藻,Coelosphaerium dubium Grunow,0.0005,26,0.013,0.009,180869.6
2021,May,spring,20/05/2021,MD,MD3,5-MD3,Cyanophyta,水华微囊藻,Microcystis flos-aquae (Wittr.) Kirchn. ,0.0005,110,0.055,0.0383,765217.4
2021,May,spring,20/05/2021,MD,MD3,5-MD3,Chlorophyta,实球藻,Pandorina morum (Müll.) Bory.,0.04,64,2.56,1.7809,445217.4
2021,May,spring,20/05/2021,MD,MD3,5-MD3,Chlorophyta,小空星藻,Coelastrum microporum Nägeli,0.003,2,0.006,0.0042,13913
2021,May,spring,20/05/2021,MD,MD3,5-MD3,Euglena,绿色裸藻,Euglena viridis Ehr.,0.1,1,0.1,0.0696,6956.5
2021,May,spring,20/05/2021,MD,MD3,5-MD3,Euglena,椭圆鳞孔藻,Lepocinclis steinii Lemm.em.Conr,0.03,1,0.03,0.0209,6956.5
2021,May,spring,20/05/2021,MD,MD3,5-MD3,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,9,4.5,3.1304,62608.7
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Diatoms,瞳孔舟形藻,Navicula pupula Kütz.,0.02,1,0.02,0.001818182,909.0909091
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Diatoms,变异直链藻,Melosira varians Ag.,0.006,1,0.006,0.000545455,909.0909091
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Diatoms,小环藻,Cyclotella sp.,0.003,4,0.012,0.001090909,3636.363636
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Diatoms,中型脆杆藻,Fragilaria intermedia (Grun.)  Grun.,0.01,1,0.01,0.000909091,909.0909091
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Diatoms,膨胀桥弯藻,Cymbella tumida (Breb.) Van Heurck,0.02,1,0.02,0.001818182,909.0909091
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Cyanophyta,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,117,0.1755,0.015954545,106363.6364
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Cyanophyta,水华微囊藻,Microcystis flos-aquae (Wittr.) Kirchn. ,0.0005,35,0.0175,0.001590909,31818.18182
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Cyanophyta,小席藻,Phormidium tenue （Menegh）Gom,0.002,1,0.002,0.000181818,909.0909091
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Cryptophyta,卵形隐藻,Cryptomonas ovata Ehr.,0.04,10,0.4,0.036363636,9090.909091
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Euglena,矩圆囊裸藻,Trachelomonas oblonga Lemm.,0.06,3,0.18,0.016363636,2727.272727
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Chlorophyta,四尾栅藻,Scenedesmus quadricauda （Turp）Bréb ,0.0005,4,0.002,0.000181818,3636.363636
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Chlorophyta,实球藻,Pandorina morum (Müll.) Bory.,0.04,48,1.92,0.174545455,43636.36364
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Chlorophyta,湖生四胞藻,Tetraspora lacustris Emm,0.00075,1,0.00075,6.82E-05,909.0909091
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Chlorophyta,球衣藻,Chlamydomonas globosa Snow,0.01,3,0.03,0.002727273,2727.272727
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Dinophyta,沃尔多甲藻,Peridinium volzii Lemm.,0.08,1,0.08,0.007272727,909.0909091
2021,May,spring,20/05/2021,MD,MD4,5-MD4,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,14,7,0.636363636,12727.27273
